temperature,humidity,rainfall,AQI,age_group,location,heat_risk,dengue_risk,asthma_risk
35.0716603,76.26510548,54.58780549,153.8798835,Elderly,Rural,Moderate,High,High
37.10047245,79.1027589,17.35229542,75.87906178,Elderly,Urban,Moderate,Low,Low
36.79510076,55.18286748,35.52016361,141.3911418,Child,Rural,Moderate,Moderate,Moderate
32.91316593,65.57365129,5.419929568,124.4841979,Adult,Rural,Low,Low,Moderate
43.72319587,65.78470529,13.12127624,136.9986446,Elderly,Urban,High,Low,Moderate
33.91491475,65.37275817,21.97065003,63.29504263,Adult,Urban,Low,Low,Low
37.9992965,67.80869768,8.005159254,96.28293868,Child,Slum,Moderate,Low,Low
40.10691648,101.3266416,16.12407821,173.6680305,Adult,Urban,High,Low,High
23.34672618,86.28890044,5.651175487,162.2087541,Adult,Slum,Low,Low,High
21.8212613,70.0506326,61.3284796,141.9551538,Elderly,Rural,Low,Moderate,Moderate
46.09600636,73.77755126,3.739830864,83.32461233,Adult,Slum,High,Low,Low
30.52326839,63.87848741,35.33683915,101.0859431,Child,Slum,Low,Moderate,Moderate
28.57784813,68.01869492,21.26641288,127.0701917,Child,Rural,Low,Low,Moderate
33.50161676,69.24693074,47.21605903,118.1719908,Elderly,Rural,Low,Moderate,Moderate
31.17504026,100.4294339,35.00335788,158.3390611,Child,Urban,Low,Moderate,High
36.40318202,96.37930726,54.25820434,134.4576815,Child,Urban,Moderate,High,Moderate
36.69173333,38.71276212,47.04286277,112.5252161,Elderly,Urban,Moderate,Moderate,Moderate
28.40376403,66.95529044,57.92527132,116.3950104,Adult,Slum,Low,Moderate,Moderate
40.11692791,67.23123005,48.81853552,92.07217868,Adult,Urban,High,Moderate,Low
34.78588309,70.87034102,2.079653868,108.9719123,Child,Rural,Low,Low,Moderate
39.70348072,77.44247358,2.066509721,121.7707189,Child,Rural,High,Low,Moderate
31.96649853,73.16925538,14.12262589,108.2088286,Child,Rural,Low,Low,Moderate
41.73089132,53.83192283,12.94752177,92.45129334,Adult,Urban,Moderate,Low,Low
31.87827305,67.23211964,13.84079442,190.4675572,Child,Slum,Low,Low,High
33.58576727,89.34095295,0.251965611,158.720259,Child,Urban,Low,Low,High
38.25760996,52.93471494,19.84883728,130.7413595,Child,Rural,Moderate,Low,Moderate
42.56504633,90.94895337,41.79920583,136.5859194,Child,Rural,High,Moderate,Moderate
35.41913314,91.15688718,4.536009231,162.9698894,Adult,Slum,Moderate,Low,High
42.63093159,59.19040492,6.506465834,141.1532521,Adult,Urban,Moderate,Low,Moderate
36.48287773,76.94777193,71.65360092,141.6563028,Adult,Urban,Moderate,High,Moderate
42.2085838,81.76191386,25.93990606,132.4236504,Elderly,Rural,High,Low,Moderate
29.83738048,75.96890575,19.26912917,80.48677276,Elderly,Slum,Low,Low,Low
39.66616224,60.54531281,8.292399244,79.67778092,Adult,Urban,High,Low,Low
33.14745951,48.91649471,71.5263887,65.10501599,Child,Slum,Low,Moderate,Low
35.15522449,73.33399199,14.4768047,100.8265255,Child,Rural,Moderate,Low,Moderate
37.55396044,85.45870878,47.72458702,157.0642203,Adult,Rural,Moderate,Moderate,High
29.5072458,71.47465288,30.34890559,117.8868798,Elderly,Urban,Low,Moderate,Moderate
29.12202697,56.57395237,6.355968549,79.46736658,Adult,Slum,Low,Low,Low
38.50593163,47.11105422,32.53852525,144.714992,Elderly,Slum,Moderate,Moderate,Moderate
37.76149969,79.384464,42.92009622,82.02302693,Child,Urban,Moderate,Moderate,Low
42.1736749,63.09885619,9.01598672,117.3444953,Elderly,Rural,High,Low,Moderate
36.74825024,46.52795843,1.19278055,70.58624731,Elderly,Slum,Moderate,Low,Low
40.82332604,80.06111419,166.8503171,108.3096095,Child,Rural,High,High,Moderate
36.67529015,74.74233936,8.590837798,91.70826477,Elderly,Urban,Moderate,Low,Low
35.62682658,87.42098181,49.29993353,87.54971523,Elderly,Rural,Moderate,Moderate,Low
29.91658436,66.33879289,0.680435198,168.5918823,Elderly,Urban,Low,Low,High
32.01215682,42.81941648,31.86916344,145.6213437,Child,Rural,Low,Moderate,Moderate
38.11034995,89.93399979,43.10270838,162.8564521,Adult,Urban,High,Moderate,High
45.10024553,84.50140694,26.52461882,133.2229357,Child,Rural,High,Low,Moderate
35.72443917,70.35854565,42.40752084,190.7508713,Child,Rural,Moderate,Moderate,High
32.53928242,49.68972462,27.253537,97.87231266,Adult,Slum,Low,Low,Low
36.83824646,38.49960239,7.133857146,164.7383058,Child,Slum,Moderate,Low,High
37.74657822,80.37714733,1.644711792,183.8949116,Elderly,Rural,Moderate,Low,High
44.77078717,62.41379944,33.95250525,142.331667,Child,Slum,High,Moderate,Moderate
34.198145,70.02069477,35.22115776,68.92908191,Child,Slum,Low,Moderate,Low
40.05731518,90.12213873,9.659437169,136.1640662,Adult,Slum,High,Low,Moderate
29.89012945,51.90999698,36.63755141,134.9397308,Child,Urban,Low,Moderate,Moderate
44.93530556,62.03543653,54.48778923,140.9231602,Adult,Slum,High,Moderate,Moderate
41.6543359,82.69777138,48.70776866,139.9906575,Elderly,Rural,High,Moderate,Moderate
35.21757334,78.37209272,20.11197466,75.87268971,Child,Rural,Moderate,Low,Low
33.43728631,45.17907585,76.26622746,141.5519264,Adult,Rural,Low,Moderate,Moderate
43.77737849,93.59529588,13.15164492,87.70258394,Child,Slum,High,Low,Low
34.254974,83.97356903,64.34560635,130.4506674,Elderly,Rural,Low,High,Moderate
29.34692333,79.34066836,59.63253674,113.3412349,Elderly,Rural,Low,High,Moderate
36.05939339,56.5666586,48.68182168,159.8403464,Adult,Slum,Moderate,Moderate,High
36.26582619,82.30516019,108.7857259,167.6998624,Child,Urban,Moderate,High,High
34.39943178,67.26368504,2.081034109,100.6148494,Child,Rural,Low,Low,Moderate
33.97070285,58.8013248,2.210522891,93.61590926,Elderly,Slum,Low,Low,Low
31.47565773,44.05153252,3.19343676,110.7635899,Child,Urban,Low,Low,Moderate
33.71910124,66.37753831,108.443005,51.91146936,Elderly,Urban,Low,Moderate,Low
32.68592157,60.80958031,10.67383311,162.0758023,Elderly,Rural,Low,Low,High
32.56398539,64.72118023,8.890104953,174.7701919,Child,Slum,Low,Low,High
29.30716313,64.30893252,12.58593883,133.28261,Adult,Urban,Low,Low,Moderate
34.84280415,57.27357049,10.80412128,174.081139,Elderly,Rural,Low,Low,High
36.41093704,73.54626794,21.12677531,77.47928034,Elderly,Urban,Moderate,Low,Low
36.74900012,54.93918105,9.591302837,86.13415005,Child,Urban,Moderate,Low,Low
34.8767136,41.71349622,51.84346983,104.2479253,Adult,Slum,Low,Moderate,Moderate
34.41617042,60.46663238,18.3985674,141.6736836,Adult,Slum,Low,Low,Moderate
43.2057977,86.94210384,59.459205,147.2676276,Adult,Rural,High,High,Moderate
36.96898649,41.08491131,54.99771547,72.62559311,Elderly,Rural,Moderate,Moderate,Low
32.50307851,95.54044733,20.35184032,117.0102333,Elderly,Slum,Low,Low,Moderate
41.23445858,69.06993986,13.45448749,109.0751059,Child,Urban,High,Low,Moderate
40.27215827,62.1075647,43.12093046,41.42829911,Child,Rural,High,Moderate,Low
33.7830801,65.50242706,90.75163537,130.478014,Elderly,Rural,Low,Moderate,Moderate
28.72446125,64.73205697,31.04760412,227.3869695,Adult,Urban,Low,Moderate,High
36.47812244,47.25036176,13.96473104,84.30698439,Elderly,Rural,Moderate,Low,Low
37.01044129,50.62711597,9.798636183,131.634112,Adult,Urban,Moderate,Low,Moderate
31.9606237,61.91315945,52.4112048,135.2152579,Child,Urban,Low,Moderate,Moderate
34.04579341,71.01240522,4.629560111,137.8034589,Elderly,Urban,Low,Low,Moderate
41.08979576,62.30205453,13.73706937,124.6469234,Child,Urban,High,Low,Moderate
30.77550773,76.02340913,5.775634937,138.7326234,Elderly,Slum,Low,Low,Moderate
29.48853925,80.22039266,7.384978893,105.5740835,Child,Urban,Low,Low,Moderate
37.69459593,74.44277207,29.61177336,135.0086783,Elderly,Slum,Moderate,Low,Moderate
31.81346126,76.87580055,18.39259481,91.41811966,Elderly,Rural,Low,Low,Low
33.69147466,82.43694741,1.226507363,118.9067226,Elderly,Slum,Low,Low,Moderate
30.31746813,59.98330665,8.160036021,117.2168716,Elderly,Slum,Low,Low,Moderate
39.44993781,93.86528959,5.034536703,111.7692561,Child,Slum,High,Low,Moderate
21.26247579,62.50404736,27.2579139,166.8664925,Adult,Rural,Low,Low,High
33.17332023,61.00950259,21.4360743,75.59985712,Child,Urban,Low,Low,Low
38.84103608,73.23094758,21.39155978,93.96669097,Child,Rural,High,Low,Low
35.00922978,70.8450443,17.2971389,99.51417071,Elderly,Rural,Moderate,Low,Low
33.5627624,74.30993357,0.758662317,57.87471787,Child,Rural,Low,Low,Low
33.49251318,73.73768008,9.898893516,84.26027064,Adult,Urban,Low,Low,Low
32.91902798,53.04895991,48.50079146,177.1646807,Elderly,Rural,Low,Moderate,High
31.92524781,74.87521204,8.112295982,102.150293,Child,Slum,Low,Low,Moderate
38.42753869,97.7291325,79.41347258,94.40032733,Adult,Slum,High,High,Low
34.16889258,93.00782412,8.013866317,125.5137802,Elderly,Slum,Low,Low,Moderate
34.02651352,69.03717734,97.70693088,140.2161709,Child,Rural,Low,Moderate,Moderate
35.97922624,80.42531043,34.0427291,61.51101041,Child,Urban,Moderate,Moderate,Low
39.34577296,63.16690711,88.21543456,133.2536659,Child,Slum,High,Moderate,Moderate
37.66700426,55.55969452,99.19870455,80.76051207,Adult,Rural,Moderate,Moderate,Low
39.38023396,92.09006014,138.483434,76.46722052,Adult,Slum,High,High,Low
28.60314752,68.37110544,9.075690748,88.02606186,Child,Rural,Low,Low,Low
39.98285255,63.00256931,82.22549951,101.2626461,Adult,Urban,High,Moderate,Moderate
29.22652629,53.56898645,103.3322745,131.9356739,Elderly,Slum,Low,Moderate,Moderate
35.42604725,25.13296044,8.497103654,203.0255017,Elderly,Rural,Moderate,Low,High
33.13863758,82.3712351,25.87475914,152.640274,Adult,Urban,Low,Low,High
30.2554174,96.21044797,15.44532358,109.1936003,Child,Urban,Low,Low,Moderate
37.96963367,53.43383084,6.344225856,156.9588183,Elderly,Urban,Moderate,Low,High
32.35511146,54.15163536,16.86133709,129.1725651,Adult,Urban,Low,Low,Moderate
43.56333856,69.06003215,10.6977657,45.97473433,Child,Slum,High,Low,Low
28.15842481,99.80913999,5.388355987,124.9137375,Adult,Rural,Low,Low,Moderate
29.95667999,65.84025915,39.61521066,148.606496,Child,Urban,Low,Moderate,Moderate
37.71739689,72.99715651,51.6079029,196.3767461,Child,Rural,Moderate,Moderate,High
39.04944661,66.74895228,11.87114858,154.3725516,Elderly,Slum,High,Low,High
34.38645533,71.40058561,25.80137989,78.87614369,Elderly,Slum,Low,Low,Low
34.51440899,72.23365114,40.28172559,92.82236308,Child,Urban,Low,Moderate,Low
35.36018431,66.81686545,22.79732533,50.22677123,Adult,Slum,Moderate,Low,Low
37.91122239,69.01038069,12.80918836,138.0262222,Child,Slum,Moderate,Low,Moderate
32.93197233,98.31531486,7.705727041,63.34265487,Elderly,Slum,Low,Low,Low
38.26596555,42.01682348,52.04191044,161.1461752,Child,Slum,Moderate,Moderate,High
34.53181906,89.88694971,12.96131637,166.1425371,Adult,Slum,Low,Low,High
32.4069601,53.82906775,2.654719852,94.5331962,Child,Slum,Low,Low,Low
27.40326962,27.51766603,55.14831279,97.77722608,Child,Urban,Low,Moderate,Low
28.49328237,77.26669908,14.56502443,138.4666518,Adult,Slum,Low,Low,Moderate
25.6512915,64.17218837,80.89323076,133.4428467,Child,Urban,Low,Moderate,Moderate
44.78587267,69.59752234,15.71469709,99.44645533,Elderly,Slum,High,Low,Low
37.26754356,55.26558949,106.3703021,188.9386136,Elderly,Urban,Moderate,Moderate,High
37.49542783,67.97798693,3.711114744,91.73757685,Adult,Rural,Moderate,Low,Low
38.05108085,72.35459441,32.5215601,111.3419111,Child,Slum,High,Moderate,Moderate
31.84856778,37.22054729,53.80875815,165.7534691,Child,Slum,Low,Moderate,High
37.12744967,87.95870385,14.02618141,101.3913253,Adult,Urban,Moderate,Low,Moderate
33.55602349,53.96069717,33.79396155,48.52217075,Child,Rural,Low,Moderate,Low
32.2222661,73.06583547,15.088666,104.9182332,Adult,Urban,Low,Low,Moderate
33.25192505,52.00210417,63.44092558,108.3097914,Elderly,Rural,Low,Moderate,Moderate
27.42764845,74.82389817,20.9404073,134.1419145,Elderly,Slum,Low,Low,Moderate
33.72034719,90.55614541,15.48573142,177.1783121,Adult,Urban,Low,Low,High
36.01164398,94.47785349,33.94380402,185.0552162,Adult,Slum,Moderate,Moderate,High
32.48690193,65.52104894,53.68022071,130.9610941,Child,Rural,Low,Moderate,Moderate
41.00265829,72.10539805,16.93215675,149.2893803,Adult,Urban,High,Low,Moderate
33.93303891,79.82014926,19.8506515,101.0693981,Elderly,Urban,Low,Low,Moderate
25.24449068,72.15381905,25.53210303,110.9737319,Adult,Rural,Low,Low,Moderate
34.57195955,92.61450338,12.73054458,92.31391152,Elderly,Urban,Low,Low,Low
40.20862332,78.75316455,87.98624257,173.866789,Child,Urban,High,High,High
32.62827279,71.10151779,32.32073162,106.5448535,Elderly,Urban,Low,Moderate,Moderate
31.35198765,75.42125976,83.67607517,137.7400688,Elderly,Slum,Low,High,Moderate
29.24065808,59.27467198,23.72005785,78.85693898,Child,Rural,Low,Low,Low
29.19108078,65.75291655,5.623752323,179.8440893,Adult,Rural,Low,Low,High
32.62005699,57.39293596,0.501950332,111.0101752,Adult,Rural,Low,Low,Moderate
40.24353563,94.8311067,5.338621346,105.0535169,Child,Urban,High,Low,Moderate
32.46364295,61.09145242,1.205660656,115.7511402,Elderly,Urban,Low,Low,Moderate
25.45321956,89.77453487,0.87212765,112.7032746,Child,Urban,Low,Low,Moderate
35.15537983,59.84993795,1.232723513,160.1837164,Elderly,Slum,Moderate,Low,High
26.34399348,92.42407341,109.2603494,50.64694582,Adult,Rural,Low,High,Low
36.70476345,54.70740696,70.37833769,157.3771113,Elderly,Rural,Moderate,Moderate,High
39.23385388,38.09158869,1.556902308,168.40974,Adult,Slum,Moderate,Low,High
33.65491727,61.13774352,7.688567086,146.2016246,Adult,Slum,Low,Low,Moderate
34.44667316,56.55036659,12.34997132,147.0943809,Child,Urban,Low,Low,Moderate
31.12482905,69.83593244,17.5076446,93.70060248,Child,Rural,Low,Low,Low
29.8072809,45.53086277,22.64688544,130.086694,Child,Rural,Low,Low,Moderate
29.06965384,79.12663104,5.013528312,148.5727574,Child,Rural,Low,Low,Moderate
32.70454845,59.58099446,13.43903322,187.9237163,Child,Urban,Low,Low,High
30.67464286,93.51694197,6.449136441,85.61999841,Adult,Urban,Low,Low,Low
28.4143404,81.64041871,65.16937369,107.4993536,Child,Urban,Low,High,Moderate
38.05011585,62.96287952,8.254096339,62.87406018,Child,Rural,High,Low,Low
39.87656229,77.73442133,33.54230681,104.9802445,Child,Rural,High,Moderate,Moderate
40.91176422,77.22675562,13.41086376,92.16554319,Elderly,Slum,High,Low,Low
29.01605677,83.40546534,2.541571875,144.208948,Adult,Slum,Low,Low,Moderate
40.57716649,85.79187335,10.25103643,128.9499328,Adult,Slum,High,Low,Moderate
46.40825918,60.73537485,15.88957609,46.5571205,Child,Slum,High,Low,Low
31.07754678,87.16909423,6.751675533,128.388532,Adult,Urban,Low,Low,Moderate
35.92587768,76.38167296,51.9945094,178.7833015,Adult,Rural,Moderate,High,High
36.47713643,79.95171594,8.751760702,91.03013872,Elderly,Rural,Moderate,Low,Low
39.50199294,76.76837979,11.76148699,156.064935,Elderly,Slum,High,Low,High
43.44221078,94.34894778,25.69534742,156.6926065,Adult,Rural,High,Low,High
26.71688396,62.13327796,43.90580366,149.1563662,Adult,Rural,Low,Moderate,Moderate
29.8136713,79.2794518,41.24025583,67.34919836,Adult,Rural,Low,Moderate,Low
36.41875512,55.18189989,56.8030846,108.5532545,Elderly,Slum,Moderate,Moderate,Moderate
24.42566852,66.86468351,18.78355541,141.3394031,Adult,Urban,Low,Low,Moderate
29.64573791,98.67128631,23.83183187,98.16629656,Child,Urban,Low,Low,Low
30.64871888,73.286659,1.551962991,123.0857914,Elderly,Slum,Low,Low,Moderate
35.92355237,84.06873306,24.89785718,89.07666178,Child,Slum,Moderate,Low,Low
35.00250033,72.94456625,12.50906642,88.08745007,Child,Urban,Moderate,Low,Low
34.13599131,81.57880232,4.639375127,80.09301709,Adult,Slum,Low,Low,Low
40.18323415,98.52338883,69.15689097,129.792775,Child,Slum,High,High,Moderate
38.19330084,85.87177488,34.14865904,115.3738573,Elderly,Slum,High,Moderate,Moderate
36.26294964,79.78969611,30.13002831,74.49250174,Child,Rural,Moderate,Moderate,Low
33.80944782,70.69004121,39.14453418,166.6012842,Elderly,Slum,Low,Moderate,High
28.77203044,40.44999317,4.336080821,148.3487469,Child,Slum,Low,Low,Moderate
36.15722961,79.69734307,3.275504914,181.4059488,Child,Slum,Moderate,Low,High
31.71522412,64.33668015,0.00092158,131.0689189,Child,Urban,Low,Low,Moderate
30.4186295,90.33164202,8.81025311,120.9943002,Child,Urban,Low,Low,Moderate
33.49772566,79.12611631,2.666785173,230.6391846,Adult,Urban,Low,Low,High
24.23808228,83.14683468,28.02869858,64.44367316,Child,Rural,Low,Low,Low
32.02448281,65.75669919,3.049184562,95.23709054,Elderly,Rural,Low,Low,Low
42.09265673,32.68287015,62.05351188,97.52215009,Child,Slum,Moderate,Moderate,Low
40.07322693,57.73426786,33.48868201,54.69589017,Child,Slum,Moderate,Moderate,Low
29.23324745,87.05971814,4.288753757,83.32289819,Adult,Rural,Low,Low,Low
36.63312109,95.98073937,36.18039618,148.1152719,Elderly,Rural,Moderate,Moderate,Moderate
37.66003099,75.42491592,20.79195504,149.8012225,Child,Urban,Moderate,Low,Moderate
42.19722858,63.10676588,28.79990836,50.47553442,Child,Urban,High,Low,Low
33.19268617,76.24669057,4.024797643,222.187453,Adult,Slum,Low,Low,High
31.78902674,57.2004504,1.761526128,123.4113693,Elderly,Rural,Low,Low,Moderate
35.9806573,56.43897565,23.58057264,146.2945985,Adult,Slum,Moderate,Low,Moderate
28.64795628,99.56296406,8.723082083,119.221252,Elderly,Slum,Low,Low,Moderate
39.56885811,46.8140532,68.46444866,133.8030151,Child,Slum,Moderate,Moderate,Moderate
41.4325156,57.96768113,30.73010619,174.6461851,Elderly,Urban,Moderate,Moderate,High
28.17087922,67.76546035,36.29351707,38.98327667,Child,Slum,Low,Moderate,Low
39.04462361,64.38729586,43.64070584,113.7773722,Elderly,Slum,High,Moderate,Moderate
29.86815396,88.45000859,33.77915636,177.03579,Adult,Urban,Low,Moderate,High
32.10477332,36.15625098,81.87664415,72.86238613,Elderly,Rural,Low,Moderate,Low
32.40301814,64.88638184,26.35129297,116.4782212,Elderly,Slum,Low,Low,Moderate
36.69126244,67.27921895,21.15244259,100.2258265,Elderly,Rural,Moderate,Low,Moderate
37.29084057,55.30418163,182.8966065,37.4017045,Child,Slum,Moderate,Moderate,Low
31.57000979,56.08323836,64.43767669,110.4249259,Elderly,Urban,Low,Moderate,Moderate
26.03053751,49.66828745,32.33697342,199.713305,Child,Rural,Low,Moderate,High
31.103522,72.58790174,92.74478969,140.4345196,Adult,Rural,Low,Moderate,Moderate
34.6127827,52.07059355,27.62453395,48.13047948,Adult,Urban,Low,Low,Low
42.45189735,57.49939662,14.91470657,105.5364568,Child,Rural,Moderate,Low,Moderate
37.52982777,59.07591696,7.027307967,123.2316652,Child,Rural,Moderate,Low,Moderate
31.5947242,84.93807965,25.81018894,130.19987,Elderly,Rural,Low,Low,Moderate
40.52950212,61.54078768,23.31405789,124.9566971,Child,Slum,High,Low,Moderate
31.04145325,66.93557,10.5431945,152.1567732,Elderly,Urban,Low,Low,High
34.63013568,68.86501594,17.00979092,89.74706301,Elderly,Urban,Low,Low,Low
35.86275096,88.03716621,2.507538782,132.6858794,Child,Slum,Moderate,Low,Moderate
46.35724873,63.93403865,52.92191973,91.73080946,Elderly,Slum,High,Moderate,Low
39.49324229,78.39365592,1.233583625,87.45878603,Adult,Slum,High,Low,Low
37.17987695,32.01630872,26.07114003,127.4704822,Child,Rural,Moderate,Low,Moderate
37.36331528,90.68743882,90.19337637,116.6647942,Elderly,Urban,Moderate,High,Moderate
31.62532991,63.95386016,17.38682227,69.41254273,Elderly,Rural,Low,Low,Low
42.64648275,71.9746685,69.80734059,96.41730464,Elderly,Rural,High,Moderate,Low
28.53687326,62.01747155,17.53294567,133.0336341,Child,Rural,Low,Low,Moderate
41.04173909,87.12196477,24.26933787,97.62680247,Adult,Rural,High,Low,Low
37.22099164,86.51984437,46.03067479,59.13612629,Adult,Rural,Moderate,Moderate,Low
43.73369469,70.77675777,27.87288507,143.071753,Adult,Urban,High,Low,Moderate
37.86872211,50.85543375,25.4314739,176.0159918,Adult,Rural,Moderate,Low,High
37.77112352,46.8343397,32.94534939,125.2909116,Elderly,Rural,Moderate,Moderate,Moderate
34.44245586,57.92550279,5.351084598,99.31267665,Elderly,Urban,Low,Low,Low
32.25916822,61.92645721,15.21464313,114.5658113,Child,Slum,Low,Low,Moderate
20.35275655,100.7945804,14.47609194,112.0892382,Elderly,Urban,Low,Low,Moderate
35.94555608,59.08491468,2.214423931,120.3786078,Child,Rural,Moderate,Low,Moderate
43.47861439,98.45933042,63.12026902,141.8784438,Child,Urban,High,High,Moderate
35.34422866,101.5550965,1.399705714,143.8558828,Child,Urban,Moderate,Low,Moderate
32.72726141,66.72020084,5.585805933,54.4958033,Elderly,Slum,Low,Low,Low
35.59800131,74.78740435,4.614001665,125.2408305,Adult,Rural,Moderate,Low,Moderate
39.88907775,38.41529587,2.395918721,75.4592307,Adult,Slum,Moderate,Low,Low
43.85083808,30.38653481,0.728935844,107.0624853,Child,Slum,Moderate,Low,Moderate
29.9470089,62.27172409,3.108334371,124.4155856,Adult,Urban,Low,Low,Moderate
37.53710464,56.26112909,14.98406716,165.3717918,Elderly,Urban,Moderate,Low,High
33.36491341,66.79814831,5.918121166,144.8299022,Child,Rural,Low,Low,Moderate
40.20094282,48.93998055,76.69889247,225.8014716,Adult,Urban,Moderate,Moderate,High
34.08424764,64.64990299,12.92061932,140.1085957,Child,Urban,Low,Low,Moderate
33.25853273,62.55921531,15.29141627,143.8257623,Elderly,Rural,Low,Low,Moderate
36.61487252,69.08494042,5.986176459,96.10306539,Child,Rural,Moderate,Low,Low
40.3895087,61.6891706,25.90808543,183.9662674,Adult,Slum,High,Low,High
37.17385032,77.13146024,60.39235687,126.3887091,Child,Slum,Moderate,High,Moderate
33.16879151,66.2471825,23.86127251,77.20159374,Adult,Urban,Low,Low,Low
37.51372404,32.6009377,169.8761251,135.9379649,Adult,Slum,Moderate,Moderate,Moderate
30.85801273,54.9840668,5.18551991,108.6526123,Elderly,Rural,Low,Low,Moderate
32.09108983,52.39180053,33.18896533,14.91738573,Elderly,Rural,Low,Moderate,Low
32.39299454,87.14049874,25.71190165,50.69823903,Adult,Rural,Low,Low,Low
34.48284388,51.41420946,24.18758008,64.12263634,Elderly,Slum,Low,Low,Low
36.69349184,88.0701166,24.89602416,95.03605151,Child,Rural,Moderate,Low,Low
39.39708521,53.83935885,25.13762496,146.2778845,Adult,Urban,Moderate,Low,Moderate
39.14033038,66.06782284,4.287791654,217.6601737,Child,Urban,High,Low,High
32.34272724,46.48210862,27.43621446,46.10366462,Child,Rural,Low,Low,Low
35.59778462,69.97395215,10.09045885,110.8844807,Child,Slum,Moderate,Low,Moderate
38.20271468,71.84617302,5.749683271,84.35126,Adult,Slum,High,Low,Low
34.69079958,82.78893705,15.69532405,204.8227248,Child,Slum,Low,Low,High
39.7919291,70.77491465,6.555663734,157.4483604,Child,Urban,High,Low,High
35.92405151,88.79633376,16.84638107,135.6668246,Adult,Rural,Moderate,Low,Moderate
36.60392863,72.91077915,25.46758269,97.11223719,Elderly,Urban,Moderate,Low,Low
31.04993599,60.5597185,10.97646384,90.03137532,Elderly,Rural,Low,Low,Low
45.62385702,89.97008593,16.67990705,90.99613116,Child,Urban,High,Low,Low
36.00007426,47.66280373,9.99228524,123.7649707,Elderly,Slum,Moderate,Low,Moderate
41.19792003,64.05655483,0.418773377,173.4768175,Adult,Rural,High,Low,High
40.91282864,68.38967814,24.94405891,159.9767613,Elderly,Rural,High,Low,High
41.2961662,87.19661306,80.53311732,145.9798946,Child,Slum,High,High,Moderate
33.18040303,65.85046196,7.47889199,138.035655,Elderly,Slum,Low,Low,Moderate
45.24906048,70.01024228,8.196274728,151.6718565,Child,Slum,High,Low,High
38.92906005,57.8988043,7.059910694,52.29273538,Child,Slum,Moderate,Low,Low
35.17013706,71.67058903,81.79125886,160.1750654,Adult,Urban,Moderate,Moderate,High
31.49731586,81.40177564,101.1249708,162.1764845,Child,Urban,Low,High,High
30.07098096,65.73767353,33.4156332,141.2438641,Adult,Rural,Low,Moderate,Moderate
43.1124917,70.33305902,11.22726777,61.56300245,Adult,Urban,High,Low,Low
44.48883508,55.78160924,41.0200265,99.94522913,Child,Rural,Moderate,Moderate,Low
27.90970039,57.50057563,45.8893183,94.46892137,Elderly,Rural,Low,Moderate,Low
33.82015006,81.16278565,41.74269566,59.67248583,Child,Slum,Low,Moderate,Low
29.21510762,69.65462718,3.462783988,90.85287732,Adult,Rural,Low,Low,Low
30.94499568,53.28930325,49.63718889,104.9063169,Elderly,Slum,Low,Moderate,Moderate
38.58641791,61.52527133,35.16674897,136.928495,Child,Urban,High,Moderate,Moderate
35.74681741,75.46210444,12.08681072,208.8273519,Adult,Slum,Moderate,Low,High
35.04414069,54.3046769,11.22178601,121.1641083,Adult,Urban,Moderate,Low,Moderate
36.8667428,74.68567316,4.430649325,114.8440326,Child,Urban,Moderate,Low,Moderate
36.70327068,88.04571778,50.13082113,151.0169493,Adult,Urban,Moderate,High,High
34.28926732,75.08030977,58.66503534,136.0767582,Elderly,Rural,Low,High,Moderate
31.39018336,82.6828915,8.723194794,166.0487856,Child,Rural,Low,Low,High
34.67655697,71.09311147,1.653801869,111.8509149,Adult,Rural,Low,Low,Moderate
44.03258105,64.73934333,5.527732086,161.9997667,Child,Urban,High,Low,High
35.89347358,88.43822176,6.291860249,123.6440347,Child,Slum,Moderate,Low,Moderate
44.03267336,57.09710957,52.9317396,211.7907437,Child,Slum,Moderate,Moderate,High
37.66679622,82.59202757,3.34140383,138.9220371,Elderly,Urban,Moderate,Low,Moderate
39.68663646,55.32516689,63.42833364,176.2712342,Elderly,Slum,Moderate,Moderate,High
32.14126979,74.98911265,15.71621317,122.9089851,Adult,Urban,Low,Low,Moderate
35.93647775,49.21857598,8.582172609,151.7314162,Adult,Rural,Moderate,Low,High
34.29812471,74.61419002,44.81709496,79.09658599,Adult,Urban,Low,Moderate,Low
33.48519312,70.35842645,111.6158329,109.4331596,Child,Rural,Low,Moderate,Moderate
27.82045238,50.26276275,12.65202483,11.10889036,Adult,Slum,Low,Low,Low
39.71272614,70.22840531,21.26353454,161.9140453,Child,Rural,High,Low,High
34.09275465,68.40494496,32.64319248,57.86288806,Child,Rural,Low,Moderate,Low
43.72935668,90.98925012,6.533959825,104.7227091,Elderly,Rural,High,Low,Moderate
37.48436795,86.04657182,16.28857497,53.78524474,Adult,Slum,Moderate,Low,Low
33.57248152,71.26485741,11.60759855,186.0494631,Adult,Rural,Low,Low,High
38.96587844,68.16914302,12.6943726,63.63572289,Elderly,Slum,High,Low,Low
32.95682044,77.18228122,5.511000636,147.1830274,Elderly,Urban,Low,Low,Moderate
36.60839271,72.52089709,16.89178191,121.3560314,Adult,Slum,Moderate,Low,Moderate
29.79076227,51.49753624,29.13275442,60.41450314,Adult,Slum,Low,Low,Low
32.07036163,74.93660168,1.087170087,115.7404847,Adult,Urban,Low,Low,Moderate
